date,symbol,sector,open,high,low,close
2019-10-24,BAX,Health Care,79.5,82.17,77.03,79.08
2019-10-24,BDX,Health Care,252.89,252.89,244.76,245.9
2019-10-24,BIIB,Health Care,278.21,287.04,278.01,285.68
2019-10-24,BIO,Health Care,349.0,349.0,339.33,340.63
2019-10-24,BMY,Health Care,54.85,54.9697,53.86,54.37
2019-10-24,BSX,Health Care,40.22,40.72,39.89,40.54
2019-10-24,CAH,Health Care,50.17,50.2499,49.14,49.69
2019-10-24,CERN,Health Care,67.82,68.12,67.21,67.48
2019-10-24,CI,Health Care,172.87,173.6699,168.0,170.11
2019-10-24,CNC,Health Care,48.7,48.7,47.07,47.64
2019-10-24,COO,Health Care,283.54,283.56,280.235,282.72
2019-10-24,CTLT,Health Care,49.65,49.805,49.16,49.53
2019-10-24,CVS,Health Care,65.6,65.89,64.47,64.84
2019-10-24,DGX,Health Care,102.49,102.81,99.57,100.29
2019-10-24,DHR,Health Care,137.68,138.33,135.69,136.44
2019-10-24,DVA,Health Care,59.05,59.3947,57.74,58.05
2019-10-24,DXCM,Health Care,148.21,149.29,146.46,146.97
2019-10-24,EW,Health Care,78.51,79.455,74.92,76.2867
2019-10-24,GILD,Health Care,66.75,66.75,65.625,66.0
2019-10-24,HCA,Health Care,125.87,125.92,124.21,125.0
2019-10-24,HOLX,Health Care,48.26,48.26,47.54,47.68
2019-10-24,HSIC,Health Care,62.97,63.18,61.75,61.94
2019-10-24,HUM,Health Care,290.67,291.5,285.47,286.61
2019-10-24,IDXX,Health Care,267.99,271.855,266.71,268.33
2019-10-24,ILMN,Health Care,313.37,315.8,309.01,315.5
2019-10-24,INCY,Health Care,78.18,78.18,76.73,77.5
2019-10-24,IQV,Health Care,143.7,146.7495,143.54,145.17
2019-10-24,ISRG,Health Care,543.0,549.84,536.16,547.95
2019-10-24,JNJ,Health Care,130.42,130.58,126.1,127.5
2019-10-24,LH,Health Care,167.54,167.54,160.02,164.26
2019-10-24,LLY,Health Care,107.5,108.21,106.25,107.84
2019-10-24,MCK,Health Care,146.78,146.945,143.895,145.6
2019-10-24,MDT,Health Care,105.73,106.19,104.45,105.29
2019-10-24,MRK,Health Care,83.11,83.64,82.04,82.58
2019-10-24,MTD,Health Care,686.91,690.12,678.39,686.74
2019-10-24,PFE,Health Care,36.75,36.84,36.26,36.39
2019-10-24,PKI,Health Care,84.83,85.2,84.085,84.85
2019-10-24,PRGO,Health Care,54.39,54.39,53.33,53.99
2019-10-24,REGN,Health Care,303.75,306.09,299.22,305.77
2019-10-24,RMD,Health Care,127.45,129.24,126.415,127.73
2019-10-24,STE,Health Care,138.42,139.27,136.93,137.39
2019-10-24,SYK,Health Care,210.91,211.8,209.88,211.41
2019-10-24,TFX,Health Care,322.49,325.32,318.66,320.66
2019-10-24,TMO,Health Care,295.32,296.29,290.65,293.44
2019-10-24,UHS,Health Care,145.18,145.26,143.225,144.7
2019-10-24,UNH,Health Care,248.03,248.49,243.91,244.51
2019-10-24,VRTX,Health Care,191.7,194.9,189.35,194.47
2019-10-24,WAT,Health Care,214.09,216.37,212.98,215.85
2019-10-24,WST,Health Care,144.42,144.94,136.78,138.86
2019-10-24,XRAY,Health Care,54.63,54.73,52.82,53.08
2019-10-24,ZBH,Health Care,135.47,137.5411,133.54,134.89
2019-10-24,ZTS,Health Care,122.61,124.02,122.52,122.95
2019-10-25,A,Health Care,74.7,75.97,74.13,75.39
2019-10-25,ABBV,Health Care,76.39,76.79,76.22,76.53
2019-10-25,ABC,Health Care,85.91,87.22,85.31,86.8
2019-10-25,ABMD,Health Care,180.48,183.7,179.46,182.34
2019-10-25,ABT,Health Care,81.45,81.965,81.08,81.65
2019-10-25,ALGN,Health Care,245.84,246.395,240.23,243.38
2019-10-25,ALXN,Health Care,105.09,105.6839,103.32,105.18
2019-10-25,AMGN,Health Care,202.59,203.71,201.51,203.05
2019-10-25,ANTM,Health Care,258.91,263.42,258.095,263.07
2019-10-25,BAX,Health Care,77.14,77.97,75.67,77.28
2019-10-25,BDX,Health Care,245.9,248.07,244.22,244.3
2019-10-25,BIIB,Health Care,285.34,290.18,284.1047,288.04
2019-10-25,BIO,Health Care,339.43,348.67,337.27,345.67
2019-10-25,BMY,Health Care,54.5,55.25,54.4,54.98
2019-10-25,BSX,Health Care,40.48,41.24,40.26,40.85
2019-10-25,CAH,Health Care,49.7,50.2,49.15,50.05
2019-10-25,CERN,Health Care,67.5,68.49,65.61,66.43
2019-10-25,CI,Health Care,169.99,172.15,168.87,171.49
2019-10-25,CNC,Health Care,47.53,48.415,47.06,48.23
2019-10-25,COO,Health Care,282.26,286.42,281.01,281.75
2019-10-25,CTLT,Health Care,49.43,49.83,48.95,49.55
2019-10-25,CVS,Health Care,64.64,65.605,64.38,65.1
2019-10-25,DGX,Health Care,100.54,101.19,99.94,100.63
2019-10-25,DHR,Health Care,135.73,136.31,135.08,135.87
2019-10-25,DVA,Health Care,57.66,58.53,56.99,57.83
2019-10-25,DXCM,Health Care,146.92,149.91,145.23,147.39
2019-10-25,EW,Health Care,75.73,76.7567,75.0167,76.07
2019-10-25,GILD,Health Care,63.0,64.27,62.52,63.32
2019-10-25,HCA,Health Care,123.75,127.03,122.78,126.27
2019-10-25,HOLX,Health Care,47.55,47.93,47.48,47.49
2019-10-25,HSIC,Health Care,61.79,62.675,61.7251,62.25
2019-10-25,HUM,Health Care,287.57,289.22,285.52,288.09
2019-10-25,IDXX,Health Care,268.63,271.13,268.11,268.29
2019-10-25,ILMN,Health Care,298.85,299.4601,279.76,290.64
2019-10-25,INCY,Health Care,76.41,78.21,76.27,77.55
2019-10-25,IQV,Health Care,144.87,148.57,143.95,147.51
2019-10-25,ISRG,Health Care,547.0,553.51,540.59,549.27
2019-10-25,JNJ,Health Care,127.83,129.1,127.31,128.35
2019-10-25,LH,Health Care,164.01,166.36,163.78,165.69
2019-10-25,LLY,Health Care,108.08,110.59,107.54,110.2
2019-10-25,MCK,Health Care,145.01,146.81,144.02,145.96
2019-10-25,MDT,Health Care,105.59,105.7,104.6436,105.44
2019-10-25,MRK,Health Care,82.27,82.85,82.03,82.26
2019-10-25,MTD,Health Care,686.55,703.68,679.14,698.19
2019-10-25,PFE,Health Care,36.4,36.88,36.31,36.77
2019-10-25,PKI,Health Care,84.47,86.58,83.93,86.23
2019-10-25,PRGO,Health Care,53.84,54.6,53.55,54.05
2019-10-25,REGN,Health Care,305.28,308.01,301.79,306.21
2019-10-25,RMD,Health Care,145.0,147.37,141.29,144.26
2019-10-25,STE,Health Care,137.55,139.385,137.02,138.01
2019-10-25,SYK,Health Care,211.37,212.17,209.62,211.62
2019-10-25,TFX,Health Care,320.31,322.98,316.0073,321.88
2019-10-25,TMO,Health Care,291.98,298.2,290.585,296.68
2019-10-25,UHS,Health Care,137.95,142.7,130.785,137.93
2019-10-25,UNH,Health Care,243.91,246.08,242.15,244.91
2019-10-25,VRTX,Health Care,193.13,195.94,192.55,194.49
2019-10-25,WAT,Health Care,215.07,220.07,214.52,218.11
2019-10-25,WST,Health Care,138.95,141.14,138.46,140.89
2019-10-25,XRAY,Health Care,52.79,53.445,52.745,53.075
2019-10-25,ZBH,Health Care,134.96,135.12,133.94,134.07
2019-10-25,ZTS,Health Care,123.17,124.72,123.11,124.36
2019-10-28,A,Health Care,75.69,76.555,75.69,76.15
2019-10-28,ABBV,Health Care,76.67,78.38,76.49,78.33
2019-10-28,ABC,Health Care,87.2,88.2,86.8,87.39
2019-10-28,ABMD,Health Care,183.76,186.26,180.36,183.91
2019-10-28,ABT,Health Care,81.8,82.885,81.763,82.66
2019-10-28,ALGN,Health Care,243.36,253.45,241.76,250.42
2019-10-28,ALXN,Health Care,105.0,106.86,104.2,106.56
2019-10-28,AMGN,Health Care,203.17,205.9824,202.68,205.01
2019-10-28,ANTM,Health Care,264.6,271.09,263.01,267.67
2019-10-28,BAX,Health Care,77.35,78.919,77.01,77.85
2019-10-28,BDX,Health Care,245.75,249.1539,244.59,246.08
2019-10-28,BIIB,Health Care,283.76,295.97,283.3872,295.54
2019-10-28,BIO,Health Care,345.82,347.745,341.03,341.5
2019-10-28,BMY,Health Care,54.86,55.93,54.71,55.59
2019-10-28,BSX,Health Care,40.85,41.68,40.81,41.57
2019-10-28,CAH,Health Care,50.04,50.57,49.97,50.28
2019-10-28,CERN,Health Care,66.56,67.355,66.42,67.0
2019-10-28,CI,Health Care,171.68,175.74,171.37,174.79
2019-10-28,CNC,Health Care,48.25,49.26,48.1,48.6
2019-10-28,COO,Health Care,283.11,286.16,282.86,284.02
2019-10-28,CTLT,Health Care,49.65,50.195,49.58,50.12
2019-10-28,CVS,Health Care,65.45,66.54,65.35,65.88
2019-10-28,DGX,Health Care,101.0,101.97,100.37,100.39
2019-10-28,DHR,Health Care,136.28,137.5124,136.02,136.21
2019-10-28,DVA,Health Care,57.94,58.74,57.75,57.84
2019-10-28,DXCM,Health Care,147.52,152.29,147.52,151.63
2019-10-28,EW,Health Care,76.3233,79.0767,75.88,79.03
2019-10-28,GILD,Health Care,63.63,63.945,62.78,63.73
2019-10-28,HCA,Health Care,126.3,127.78,126.27,126.87
2019-10-28,HOLX,Health Care,47.78,47.98,47.67,47.81
2019-10-28,HSIC,Health Care,62.27,62.86,62.11,62.12
2019-10-28,HUM,Health Care,288.25,292.225,288.25,289.37
2019-10-28,IDXX,Health Care,267.91,269.235,265.31,266.42
2019-10-28,ILMN,Health Care,292.93,311.135,291.48,304.06
2019-10-28,INCY,Health Care,77.79,79.97,77.39,79.86
2019-10-28,IQV,Health Care,147.45,148.8,147.37,147.75
2019-10-28,ISRG,Health Care,548.22,561.29,546.01,558.65
2019-10-28,JNJ,Health Care,128.62,130.0,128.51,129.18
2019-10-28,LH,Health Care,166.03,166.5,163.66,163.82
2019-10-28,LLY,Health Care,110.62,113.19,110.62,112.99
2019-10-28,MCK,Health Care,146.22,146.87,145.26,145.48
2019-10-28,MDT,Health Care,105.45,106.34,105.11,106.22
2019-10-28,MRK,Health Care,82.73,83.47,80.34,82.2
2019-10-28,MTD,Health Care,701.56,707.99,699.5075,701.35
2019-10-28,PFE,Health Care,36.86,37.48,36.82,37.28
2019-10-28,PKI,Health Care,86.44,87.52,86.44,87.38
2019-10-28,PRGO,Health Care,54.23,54.85,53.82,53.99
2019-10-28,REGN,Health Care,305.62,310.53,303.22,308.56
2019-10-28,RMD,Health Care,144.11,145.585,141.73,145.45
2019-10-28,STE,Health Care,138.41,140.2,138.41,139.46
2019-10-28,SYK,Health Care,211.64,214.42,211.03,213.72
2019-10-28,TFX,Health Care,322.57,327.55,322.43,327.34
2019-10-28,TMO,Health Care,296.59,302.33,296.59,299.9
2019-10-28,UHS,Health Care,137.7,140.15,137.595,138.08
2019-10-28,UNH,Health Care,245.26,248.39,244.92,247.05
2019-10-28,VRTX,Health Care,194.56,195.02,192.32,194.02
2019-10-28,WAT,Health Care,218.25,222.5,218.25,220.11
2019-10-28,WST,Health Care,140.96,143.115,140.5,142.49
2019-10-28,XRAY,Health Care,53.25,53.66,53.165,53.35
2019-10-28,ZBH,Health Care,134.92,137.0,134.79,135.95
2019-10-28,ZTS,Health Care,124.46,125.83,124.24,125.13
2019-10-29,A,Health Care,75.05,76.68,74.94,76.17
2019-10-29,ABBV,Health Care,78.11,78.74,77.59,78.47
2019-10-29,ABC,Health Care,87.42,88.88,87.13,88.87
2019-10-29,ABMD,Health Care,181.32,186.6,180.5087,184.95
2019-10-29,ABT,Health Care,82.45,83.865,82.29,83.45
2019-10-29,ALGN,Health Care,250.04,257.63,248.26,256.12
2019-10-29,ALXN,Health Care,106.57,108.06,106.57,107.49
2019-10-29,AMGN,Health Care,205.26,211.25,204.905,208.99
2019-10-29,ANTM,Health Care,266.68,275.69,266.32,272.64
2019-10-29,BAX,Health Care,77.76,78.32,77.06,77.86
2019-10-29,BDX,Health Care,246.92,257.275,246.05,254.28
2019-10-29,BIIB,Health Care,294.76,299.89,294.74,297.5
2019-10-29,BIO,Health Care,340.73,341.88,336.65,337.92
2019-10-29,BMY,Health Care,55.62,56.12,55.33,55.77
2019-10-29,BSX,Health Care,41.36,42.11,41.25,41.75
2019-10-29,CAH,Health Care,50.14,51.505,49.82,51.23
2019-10-29,CERN,Health Care,66.69,67.73,66.68,67.36
2019-10-29,CI,Health Care,174.6,178.13,174.32,177.98
2019-10-29,CNC,Health Care,48.62,50.04,48.37,49.91
2019-10-29,COO,Health Care,284.2,291.41,283.51,290.7
2019-10-29,CTLT,Health Care,49.99,50.8,49.99,50.53
2019-10-29,CVS,Health Care,65.69,66.1,64.95,65.89
2019-10-29,DGX,Health Care,100.34,101.92,100.15,100.96
2019-10-29,DHR,Health Care,135.84,138.71,135.78,137.27
2019-10-29,DVA,Health Care,58.12,59.24,57.925,58.95
2019-10-29,DXCM,Health Care,151.83,155.68,149.46,154.84
2019-10-29,EW,Health Care,78.4333,80.52,78.4232,79.55
2019-10-29,GILD,Health Care,64.0,64.0,63.25,63.45
2019-10-29,HCA,Health Care,133.89,136.06,130.0,134.99
2019-10-29,HOLX,Health Care,47.57,48.56,47.38,48.11
2019-10-29,HSIC,Health Care,62.08,63.21,62.02,63.12
2019-10-29,HUM,Health Care,289.12,296.44,287.31,295.84
2019-10-29,IDXX,Health Care,265.56,273.46,264.48,270.87
2019-10-29,ILMN,Health Care,303.0,307.84,300.0,301.79
2019-10-29,INCY,Health Care,80.0,85.0,78.25,83.35
2019-10-29,IQV,Health Care,146.73,150.27,146.73,150.09
2019-10-29,ISRG,Health Care,554.94,564.7099,552.682,556.17
2019-10-29,JNJ,Health Care,129.7,129.97,128.56,129.1244
2019-10-29,LH,Health Care,163.96,165.72,163.6,165.09
2019-10-29,LLY,Health Care,112.5,112.81,111.5,111.67
2019-10-29,MCK,Health Care,145.64,149.5,144.83,149.4
2019-10-29,MDT,Health Care,105.92,107.92,105.6,107.55
2019-10-29,MRK,Health Care,84.05,85.77,82.7,85.1
2019-10-29,MTD,Health Care,695.22,708.69,691.31,703.76
2019-10-29,PFE,Health Care,38.0,38.76,37.92,38.21
2019-10-29,PKI,Health Care,86.53,88.12,86.27,87.99
2019-10-29,PRGO,Health Care,53.84,54.59,53.46,54.1
2019-10-29,REGN,Health Care,310.0,313.39,308.59,310.46
2019-10-29,RMD,Health Care,145.0,147.63,144.01,146.68
2019-10-29,STE,Health Care,139.1,142.15,139.05,141.45
2019-10-29,SYK,Health Care,213.15,221.49,213.15,220.53
2019-10-29,TFX,Health Care,325.58,332.66,324.435,328.41
2019-10-29,TMO,Health Care,297.0,300.66,296.6701,297.95
2019-10-29,UHS,Health Care,138.9,139.98,138.17,138.81
2019-10-29,UNH,Health Care,247.04,253.2,246.31,252.29
2019-10-29,VRTX,Health Care,194.43,198.4555,193.26,197.89
2019-10-29,WAT,Health Care,205.89,214.72,204.58,214.29
2019-10-29,WST,Health Care,142.21,144.96,142.11,143.43
2019-10-29,XRAY,Health Care,53.17,54.35,53.14,54.09
2019-10-29,ZBH,Health Care,135.75,138.86,135.58,138.19
2019-10-29,ZTS,Health Care,125.69,127.644,125.69,126.16
2019-10-30,A,Health Care,76.04,76.15,75.24,76.12
2019-10-30,ABBV,Health Care,78.51,79.79,78.01,79.66
2019-10-30,ABC,Health Care,88.0,88.0,84.83,85.85
2019-10-30,ABMD,Health Care,184.07,184.48,177.75,181.77
2019-10-30,ABT,Health Care,83.32,84.09,82.9,84.01
2019-10-30,ALGN,Health Care,255.65,255.65,247.54,252.71
2019-10-30,ALXN,Health Care,107.49,107.73,104.96,106.25
2019-10-30,AMGN,Health Care,206.35,211.0,204.16,210.88
2019-10-30,ANTM,Health Care,271.79,274.19,270.5,273.46
2019-10-30,BAX,Health Care,77.93,77.98,76.23,76.88
2019-10-30,BDX,Health Care,254.09,256.17,253.95,255.95
2019-10-30,BIIB,Health Care,302.51,306.92,299.02,299.89
2019-10-30,BIO,Health Care,338.96,344.78,337.285,344.5
2019-10-30,BMY,Health Care,56.24,56.92,55.84,56.87
2019-10-30,BSX,Health Care,41.86,42.04,41.37,42.01
2019-10-30,CAH,Health Care,50.48,50.78,49.37,50.16
2019-10-30,CERN,Health Care,67.57,68.24,67.28,68.1
2019-10-30,CI,Health Care,176.55,177.65,175.44,176.44
2019-10-30,CNC,Health Care,53.0,54.44,52.52,54.04
2019-10-30,COO,Health Care,290.84,292.46,289.5,292.1
2019-10-30,CTLT,Health Care,50.61,50.61,49.615,49.87
2019-10-30,CVS,Health Care,66.15,67.325,65.8455,67.05
2019-10-30,DGX,Health Care,100.98,101.85,100.61,101.72
2019-10-30,DHR,Health Care,137.41,138.81,136.8,138.25
2019-10-30,DVA,Health Care,58.94,59.295,58.56,58.97
2019-10-30,DXCM,Health Care,155.85,156.95,153.08,155.74
2019-10-30,EW,Health Care,79.4833,80.0,79.035,79.7133
2019-10-30,GILD,Health Care,63.45,63.6,62.67,63.15
2019-10-30,HCA,Health Care,134.42,135.13,132.75,134.77
2019-10-30,HOLX,Health Care,48.04,48.28,47.72,48.22
2019-10-30,HSIC,Health Care,62.98,63.07,62.47,62.8
2019-10-30,HUM,Health Care,296.69,296.96,292.58,294.19
2019-10-30,IDXX,Health Care,270.88,274.06,270.0,273.85
2019-10-30,ILMN,Health Care,301.58,302.215,292.9,296.51
2019-10-30,INCY,Health Care,83.06,84.05,82.86,83.66
2019-10-30,IQV,Health Care,147.89,147.89,139.02,145.74
2019-10-30,ISRG,Health Care,555.55,558.0,550.0,556.32
2019-10-30,JNJ,Health Care,133.3,133.53,131.73,132.84
2019-10-30,LH,Health Care,165.38,166.5,164.54,166.28
2019-10-30,LLY,Health Care,111.37,113.21,111.26,112.72
2019-10-30,MCK,Health Care,142.43,145.0,135.945,136.79
2019-10-30,MDT,Health Care,107.55,108.74,106.91,108.55
2019-10-30,MRK,Health Care,85.0,86.49,84.32,86.22
2019-10-30,MTD,Health Care,702.25,708.78,699.17,708.47
2019-10-30,PFE,Health Care,38.41,38.82,38.3,38.48
2019-10-30,PKI,Health Care,87.82,88.035,87.14,87.76
2019-10-30,PRGO,Health Care,54.15,54.15,53.1917,53.69
2019-10-30,REGN,Health Care,310.1,311.7899,306.12,311.0
2019-10-30,RMD,Health Care,145.97,147.9,145.36,147.23
2019-10-30,STE,Health Care,141.78,143.015,140.07,142.68
2019-10-30,SYK,Health Care,214.99,220.51,214.185,217.09
2019-10-30,TFX,Health Care,328.42,331.73,326.0401,329.84
2019-10-30,TMO,Health Care,298.27,302.44,295.66,301.86
2019-10-30,UHS,Health Care,138.27,139.27,135.87,139.07
2019-10-30,UNH,Health Care,252.17,255.275,251.98,254.8
2019-10-30,VRTX,Health Care,198.11,199.455,196.64,199.28
2019-10-30,WAT,Health Care,213.19,215.02,208.97,215.0
2019-10-30,WST,Health Care,143.02,144.9001,142.69,144.51
2019-10-30,XRAY,Health Care,54.18,55.355,54.08,55.33
2019-10-30,ZBH,Health Care,137.5,138.11,136.98,138.07
2019-10-30,ZTS,Health Care,126.66,127.91,126.05,127.6
2019-10-31,A,Health Care,76.0,76.12,75.1,75.75
2019-10-31,ABBV,Health Care,79.71,79.74,78.74,79.55
2019-10-31,ABC,Health Care,85.45,85.77,84.52,85.38
2019-10-31,ABMD,Health Care,189.16,210.755,187.5,207.58
2019-10-31,ABT,Health Care,83.77,84.35,82.92,83.61
2019-10-31,ALGN,Health Care,251.32,253.41,246.16,252.29
2019-10-31,ALXN,Health Care,106.23,106.42,104.45,105.4
2019-10-31,AMGN,Health Care,210.1,213.67,209.6,213.25
2019-10-31,ANTM,Health Care,272.46,275.23,266.63,269.08
2019-10-31,BAX,Health Care,76.87,77.04,76.42,76.7
2019-10-31,BDX,Health Care,255.58,257.03,254.01,256.0
2019-10-31,BIIB,Health Care,300.02,301.58,295.57,298.71
2019-10-31,BIO,Health Care,344.14,345.77,331.09,331.62
2019-10-31,BMY,Health Care,56.46,58.22,56.31,57.37
2019-10-31,BSX,Health Care,41.92,42.07,41.605,41.7
2019-10-31,CAH,Health Care,49.88,50.16,49.07,49.45
2019-10-31,CERN,Health Care,67.86,68.13,66.68,67.12
2019-10-31,CI,Health Care,178.25,179.5,171.65,178.46
2019-10-31,CNC,Health Care,53.8,54.36,52.2,53.08
2019-10-31,COO,Health Care,292.08,294.88,287.62,291.0
2019-10-31,CTLT,Health Care,49.65,49.75,48.25,48.65
2019-10-31,CVS,Health Care,66.8,67.0999,65.716,66.39
2019-10-31,DGX,Health Care,101.4,101.83,100.05,101.25
2019-10-31,DHR,Health Care,138.2,138.7,136.66,137.82
2019-10-31,DVA,Health Care,58.94,59.03,58.15,58.6
2019-10-31,DXCM,Health Care,155.39,157.4368,151.11,154.24
2019-10-31,EW,Health Care,79.6333,80.1,78.6667,79.46
2019-10-31,GILD,Health Care,62.91,63.82,62.74,63.71
2019-10-31,HCA,Health Care,134.58,134.88,131.991,133.54
2019-10-31,HOLX,Health Care,48.24,48.51,47.95,48.31
2019-10-31,HSIC,Health Care,62.86,63.23,62.07,62.585
2019-10-31,HUM,Health Care,293.54,295.92,289.5,294.2
2019-10-31,IDXX,Health Care,272.25,294.57,270.5,285.01
2019-10-31,ILMN,Health Care,296.34,300.342,291.95,295.52
2019-10-31,INCY,Health Care,83.78,84.72,82.72,83.92
2019-10-31,IQV,Health Care,145.72,148.035,143.43,144.42
2019-10-31,ISRG,Health Care,553.71,559.0,547.675,552.95
2019-10-31,JNJ,Health Care,132.38,132.84,130.89,132.04
2019-10-31,LH,Health Care,165.89,166.6926,164.08,164.77
2019-10-31,LLY,Health Care,112.36,114.665,112.0,113.95
2019-10-31,MCK,Health Care,135.45,136.79,131.46,133.0
2019-10-31,MDT,Health Care,108.39,109.25,107.72,108.9
2019-10-31,MRK,Health Care,86.1,86.99,85.51,86.66
2019-10-31,MTD,Health Care,704.59,708.47,699.075,704.94
2019-10-31,PFE,Health Care,38.39,38.58,38.18,38.37
2019-10-31,PKI,Health Care,84.73,86.15,82.54,85.96
2019-10-31,PRGO,Health Care,53.66,53.66,52.21,53.02
2019-10-31,REGN,Health Care,310.62,311.38,303.49,306.28
2019-10-31,RMD,Health Care,147.27,148.97,146.92,147.92
2019-10-31,STE,Health Care,142.13,143.43,140.77,141.57
2019-10-31,SYK,Health Care,216.62,218.59,214.37,216.27
2019-10-31,TFX,Health Care,340.0,354.23,333.5,347.41
2019-10-31,TMO,Health Care,301.86,303.6,300.29,301.98
2019-10-31,UHS,Health Care,139.05,139.19,136.46,137.46
2019-10-31,UNH,Health Care,254.38,255.72,249.91,252.7
2019-10-31,VRTX,Health Care,197.06,200.0,194.2,195.48
2019-10-31,WAT,Health Care,214.76,214.76,209.28,211.62
2019-10-31,WST,Health Care,144.3,145.2,142.22,143.84
2019-10-31,XRAY,Health Care,55.17,55.32,54.495,54.78
2019-10-31,ZBH,Health Care,138.01,138.65,136.72,138.23
2019-10-31,ZTS,Health Care,127.44,128.31,127.13,127.92
2019-11-01,A,Health Care,76.51,77.35,76.315,76.97
2019-11-01,ABBV,Health Care,80.03,82.18,79.13,81.75
2019-11-01,ABC,Health Care,85.92,87.42,85.54,86.87
2019-11-01,ABMD,Health Care,207.5,216.98,203.1794,216.79
2019-11-01,ABT,Health Care,84.09,84.29,82.61,82.66
2019-11-01,ALGN,Health Care,254.31,261.874,253.0201,257.04
2019-11-01,ALXN,Health Care,106.26,109.68,105.62,109.38
2019-11-01,AMGN,Health Care,214.26,219.375,214.0,217.95
2019-11-01,ANTM,Health Care,269.32,275.71,268.69,270.75
2019-11-01,BAX,Health Care,77.12,78.3856,77.04,77.91
2019-11-01,BDX,Health Care,257.7,260.1,256.915,258.15
2019-11-01,BIIB,Health Care,299.79,303.79,298.57,299.2
2019-11-01,BIO,Health Care,329.0,358.89,327.97,352.33
2019-11-01,BMY,Health Care,57.99,58.46,57.09,57.16
2019-11-01,BSX,Health Care,42.05,42.42,41.41,41.51
2019-11-01,CAH,Health Care,49.75,50.9,49.46,50.44
2019-11-01,CERN,Health Care,67.39,67.98,67.26,67.53
2019-11-01,CI,Health Care,179.21,184.56,178.0,179.51
2019-11-01,CNC,Health Care,53.4,53.7576,52.06,52.13
2019-11-01,COO,Health Care,292.38,295.445,291.46,291.83
2019-11-01,CTLT,Health Care,48.96,49.64,48.66,49.63
2019-11-01,CVS,Health Care,66.86,67.59,66.71,67.24
2019-11-01,DGX,Health Care,101.9,102.62,101.49,101.59
2019-11-01,DHR,Health Care,138.72,139.33,136.53,136.57
2019-11-01,DVA,Health Care,58.89,60.27,58.78,59.54
2019-11-01,DXCM,Health Care,155.6,160.05,154.64,157.3
2019-11-01,EW,Health Care,79.9167,80.6067,78.58,78.9133
2019-11-01,GILD,Health Care,63.97,64.99,63.76,64.66
2019-11-01,HCA,Health Care,134.61,136.34,133.61,133.65
2019-11-01,HOLX,Health Care,48.5,49.04,48.4,48.66
2019-11-01,HSIC,Health Care,62.91,63.93,62.885,63.3
2019-11-01,HUM,Health Care,295.52,298.93,292.94,296.2
2019-11-01,IDXX,Health Care,285.56,287.92,276.5,276.87
2019-11-01,ILMN,Health Care,297.28,303.79,296.8387,300.45
2019-11-01,INCY,Health Care,84.14,85.11,82.87,83.58
2019-11-01,IQV,Health Care,145.76,147.58,145.1,146.74
2019-11-01,ISRG,Health Care,557.46,562.85,552.005,559.37
2019-11-01,JNJ,Health Care,132.05,133.0,131.14,131.2
2019-11-01,LH,Health Care,165.79,167.665,165.48,166.53
2019-11-01,LLY,Health Care,114.07,114.51,112.3148,112.51
2019-11-01,MCK,Health Care,134.02,137.55,133.805,137.11
2019-11-01,MDT,Health Care,109.2,110.2,108.41,108.57
2019-11-01,MRK,Health Care,87.07,87.24,84.79,84.94
2019-11-01,MTD,Health Care,710.0,717.11,707.74,714.18
2019-11-01,PFE,Health Care,38.69,38.94,38.39,38.39
2019-11-01,PKI,Health Care,86.79,89.16,86.79,88.09
2019-11-01,PRGO,Health Care,53.31,54.78,53.19,54.6
2019-11-01,REGN,Health Care,309.0,313.16,307.44,310.48
2019-11-01,RMD,Health Care,148.92,149.96,147.38,147.43
2019-11-01,STE,Health Care,142.61,143.87,141.55,142.14
2019-11-01,SYK,Health Care,217.89,218.895,212.72,212.77
2019-11-01,TFX,Health Care,346.82,349.91,340.04,346.0
2019-11-01,TMO,Health Care,305.0,305.28,303.115,303.6
2019-11-01,UHS,Health Care,138.53,139.9,138.235,138.75
2019-11-01,UNH,Health Care,253.99,256.33,252.16,252.21
2019-11-01,VRTX,Health Care,196.24,202.94,195.015,200.94
2019-11-01,WAT,Health Care,213.84,218.0,213.295,215.09
2019-11-01,WST,Health Care,144.87,147.67,144.28,147.14
2019-11-01,XRAY,Health Care,54.96,55.8365,54.96,55.45
2019-11-01,ZBH,Health Care,139.46,140.21,138.15,138.22
2019-11-01,ZTS,Health Care,128.78,129.18,125.26,125.34
2019-11-04,A,Health Care,77.68,77.845,76.73,76.74
2019-11-04,ABBV,Health Care,82.95,83.32,82.1401,82.99
2019-11-04,ABC,Health Care,87.2,87.73,85.46,87.5
2019-11-04,ABMD,Health Care,218.08,220.55,214.11,220.42
2019-11-04,ABT,Health Care,83.04,83.21,82.22,82.22
2019-11-04,ALGN,Health Care,258.25,260.17,255.1101,258.77
2019-11-04,ALXN,Health Care,110.26,111.0,108.37,108.53
2019-11-04,AMGN,Health Care,218.73,219.84,214.35,214.41
2019-11-04,ANTM,Health Care,272.4,273.52,266.53,271.72
2019-11-04,BAX,Health Care,78.21,78.49,77.13,77.83
2019-11-04,BDX,Health Care,260.66,261.69,257.6,260.7
2019-11-04,BIIB,Health Care,301.14,302.56,293.13,293.43
2019-11-04,BIO,Health Care,353.1,354.7284,347.03,349.44
2019-11-04,BMY,Health Care,57.1,57.24,56.525,56.64
